res,treatment,midx,cidx
2.77763790745638,2,1,733
4.48098158233182,2,8,734
3.15441877094788,2,10,735
4.63976910916917,2,1,736
8.07554043254162,2,1,737
1.26208472163576,2,2,738
2.76753098249981,2,9,739
4.33402904195596,2,1,740
1.07970093892466,2,10,741
1.78830276794909,2,1,742
2.3875360288738,2,9,743
3.47072170397388,2,7,744
2.66160977628616,2,6,745
1.85060135465723,2,2,746
3.23904474304943,2,5,747
2.84056676633375,2,8,748
4.06741974208593,2,4,749
3.63009479527067,2,1,750
1.43811894421708,2,10,751
2.21433468766618,2,5,752
0.807819684550535,2,11,753
4.67584571582482,2,7,754
3.19074593367215,2,8,755
2.68361458726748,2,1,756
5.7369479376944,2,5,757
3.34962217184701,2,7,758
2.96313424122362,2,1,759
2.22544559833351,2,8,760
1.81786004297567,2,1,761
5.36386740017229,2,7,762
4.45608847667664,2,8,763
1.1165799297313,2,10,764
1.3242340242247,2,7,765
4.62852156094792,2,8,766
3.2135924152349,2,5,767
1.59809205575178,2,11,768
1.44607427515556,2,3,769
0.95899861847388,2,10,770
5.30424157608434,2,8,771
1.76418521024096,2,10,772
0.961990274859963,2,7,773
2.58249110404289,2,9,774
0.852731216649081,2,11,775
3.71571571931931,2,2,776
4.33525686762669,2,9,777
3.71578637349092,2,8,778
3.6268146692806,2,11,779
4.72402010503943,2,5,780
2.56383082380877,2,10,781
0.471395989813282,2,5,782
3.98407400606672,2,6,783
3.08891691166386,2,5,784
1.15073806561712,2,1,785
3.06733653768882,2,9,786
1.99592121147845,2,7,787
2.09267413450042,2,11,788
3.41483931190179,2,1,789
2.54675325560447,2,2,790
1.10207549616954,2,9,791
2.16232704992355,2,11,792
4.82416366745625,2,3,793
2.20264297728808,2,5,794
3.03698763917884,2,7,795
2.98827272075964,2,10,796
2.16359504704423,2,2,797
2.60048105781091,2,1,798
9.56749119404634,2,3,799
1.15490532809974,2,3,800
1.95513035491448,2,8,801
0.417625325310467,2,8,802
5.54576281399799,2,9,803
4.90641955458085,2,9,804
1.61431272495531,2,5,805
3.99314132195968,2,10,806
2.13592382680082,2,5,807
1.51049377199787,2,8,808
3.72679746825492,2,9,809
0.518195240625144,2,11,810
1.31981742239413,2,1,811
2.00326931434198,2,1,812
1.71037008681357,2,1,813
0.307621576797512,2,8,814
1.38140043215658,2,7,815
2.27323640666306,2,9,816
2.23871998761171,2,1,817
3.20824770526826,2,7,818
3.85855163567419,2,8,819
2.21483537450464,2,5,820
2.24965698477745,2,5,821
2.64229264199404,2,9,822
6.04447633792523,2,2,823
7.23522567154091,2,4,824
4.90746216188299,2,9,825
2.03332130130997,2,11,826
2.2299021182255,2,1,827
0.896571431879804,2,8,828
2.20296870103931,2,7,829
2.00296076155566,2,11,830
5.51008288444313,2,7,831
1.80270358599998,2,11,832
2.85061050776693,2,9,833
2.4404790884261,2,11,834
1.31671087255169,2,5,835
0.232808123464778,2,1,836
4.95338836743611,2,1,837
5.22663548128483,2,2,838
2.75279894887076,2,1,839
0.800116141481226,2,9,840
5.15368148632818,2,11,841
4.19469813320835,2,1,842
3.41509172958319,2,4,843
2.80442542154715,2,9,844
4.07518595258788,2,8,845
0.836454059052922,2,1,846
2.13536904938212,2,5,847
1.91377022729886,2,1,848
2.74709809690118,2,8,849
3.53837966513336,2,11,850
1.3956898437958,2,7,851
2.66948890291407,2,7,852
1.73722165757351,2,8,853
0.710561893230119,2,10,854
0.555569128487934,2,1,855
0.0199480484790252,2,10,856
2.05187428959331,2,9,857
2.41569570131875,2,11,858
2.80975387487106,2,1,859
2.48930919683923,2,8,860
2.60342941486933,2,1,861
1.06586308107429,2,2,862
0.795778536800459,2,9,863
4.49120902911314,2,9,864
1.26264153826172,2,1,865
0.165591351860392,2,10,866
0.365216294967411,2,5,867
2.95981010895958,2,2,868
3.63918278756127,2,5,869
0.815031348414714,2,11,870
0.498525982432021,2,2,871
1.54009426299977,2,2,872
4.0441302546019,2,11,873
2.24590338611164,2,1,874
2.14038380882424,2,8,875
3.88422713775264,2,7,876
3.82231267456579,2,11,877
1.15248206119261,2,2,878
1.20651838838674,2,3,879
2.15654530149026,2,1,880
0.863586179054619,2,1,881
3.39405252269998,2,1,882
1.03500398303624,2,9,883
0.0993793591398666,2,2,884
0.676317463037667,2,9,885
1.02041290577777,2,2,886
3.2085741563536,2,1,887
6.49864898757005,2,11,888
1.92588878935822,2,8,889
1.01151256145748,2,3,890
2.50707862459481,2,9,891
1.50686644559889,2,6,892
1.24818712112217,2,7,893
2.46339597228229,2,2,894
2.96033553389935,2,10,895
1.06344354211711,2,9,896
3.62444625928713,2,11,897
0.507536452503072,2,1,898
1.67879821483829,2,1,899
1.26614421720628,2,9,900
3.73317306711478,2,1,901
1.08926012736963,2,1,902
2.13084568506331,2,10,903
3.0742196759253,2,3,904
1.71611756616326,2,8,905
1.44219837946593,2,1,906
1.70768996415105,2,8,907
NaN,2,1,908
1.90225222989108,2,1,909
0.409181576854641,2,11,910
1.28236777925635,2,9,911
0.270597168736431,2,9,912
3.28430688268523,2,10,913
1.72233675698755,2,5,914
2.66575584412359,2,9,915
1.94324457526656,2,10,916
0.976683818715241,2,5,917
1.01915026114904,2,11,918
5.00165662259736,2,8,919
1.82563855878054,2,1,920
4.67712595366627,2,2,921
2.96378085055696,2,1,922
4.26123361244144,2,8,923
3.25516804618106,2,1,924
0.231988907350211,2,10,925
0.9799437646788,2,3,926
0.889535626135574,2,8,927
0.596980861659967,2,7,928
3.77865436226271,2,11,929
1.98504141202776,2,3,930
0.75035195055437,2,9,931
1.37562424484521,2,1,932
0.671032994926915,2,1,933
0.793735852275964,2,2,934
7.68984709642819,2,8,935
3.86540673710032,2,1,936
3.37107881254651,2,8,937
3.52078170757377,2,5,938
0.544481667297196,2,1,939
2.96918468039336,2,2,940
2.28336974839144,2,8,941
1.94774103942085,2,1,942
0.876295901089836,2,11,943
0.944476061705024,2,1,944
3.18213130121309,2,9,945
2.39719803717118,2,1,946
0.60608532981604,2,7,947
2.8376005809224,2,11,948
1.10477954785041,2,5,949
5.15117949939385,2,8,950
0.920275958047494,2,5,951
4.0032114688232,2,9,952
2.23633926605435,2,2,953
4.94976003012729,2,8,954
0.877640187100174,2,1,955
3.51242980764315,2,4,956
0.165895922818888,2,5,957
1.60793274836374,2,9,958
5.43930717150503,2,2,959
2.39933135081373,2,5,960
1.71638903652561,2,9,961
2.90009453972894,2,3,962
0.476278308713084,2,9,963
1.57794111695093,2,2,964
1.85530202250488,2,10,965
2.95053847295894,2,10,966
1.59024219285365,2,7,967
1.32507185424612,2,8,968
1.93440662370047,2,1,969
1.91921780159469,2,3,970
7.62452513696996,2,7,971
2.88704769159778,2,9,972
2.28853343752747,2,11,973
1.16340354101242,2,1,974
0.940122231137346,2,9,975
1.51541540222231,2,9,976
7.69587991803433,2,2,977
0.541509297028113,2,8,978
1.90188199650478,2,4,979
2.06971461108841,2,8,980
4.50391042024745,2,2,981
3.16692563979383,2,3,982
3.51496286023325,2,10,983
2.48054046887448,2,3,984
1.86112056118327,2,5,985
1.97067737903171,2,2,986
2.00682722464381,2,5,987
0.162113945559808,2,2,988
1.54600449412861,2,5,989
3.23577148467728,2,8,990
2.60156188388945,2,3,991
1.81060740363756,2,11,992
1.81066585952271,2,4,993
0.582085377870184,2,1,994
1.55339553606926,2,11,995
1.47053219212265,2,9,996
3.02371408870881,2,5,997
0.369069537737228,2,9,998
1.80869478471676,2,5,999
5.65138911470904,2,10,1000
1.84431936748714,2,1,1001
2.38007642127489,2,2,1002
1.26549046910043,2,1,1003
7.04792508006806,2,1,1004
0.142342189164406,2,1,1005
3.32104100004202,2,1,1006
3.35046134275082,2,2,1007
3.75272037495231,2,1,1008
2.29744568051487,2,11,1009
1.48315620462677,2,11,1010
0.416477894946927,2,10,1011
3.15563884178918,2,1,1012
1.45682751078141,2,2,1013
2.27402734956292,2,11,1014
1.11206635210326,2,4,1015
0.708555298954299,2,10,1016
5.00546129163941,2,10,1017
2.70339742420839,2,4,1018
2.78916839636305,2,2,1019
2.62350012448882,2,1,1020
2.03881815325269,2,8,1021
3.20314967070952,2,7,1022
1.92229885353482,2,2,1023
1.18579340008177,2,10,1024
0.788939741083271,2,1,1025
3.52651814644079,2,8,1026
4.37376151541731,2,5,1027
0.304923715720687,2,9,1028
4.1902484446519,2,9,1029
4.44958019391326,2,2,1030
2.76772898231153,2,4,1031
1.16248403837859,2,5,1032
3.35058266632378,2,1,1033
0.69825857291814,2,2,1034
4.12702009113072,2,2,1035
1.50906403501979,2,11,1036
1.82581676781571,2,3,1037
2.35200312141791,2,3,1038
3.97099899540847,2,8,1039
1.64993231364966,2,4,1040
0.719315101042968,2,8,1041
3.43131130445437,2,1,1042
9.34217640562037,2,4,1043
1.61101189502007,2,1,1044
2.26444855820128,2,2,1045
0.863682339827739,2,1,1046
2.37025972462378,2,8,1047
3.67358414159092,2,10,1048
2.58081694247807,2,11,1049
0.871919901612915,2,9,1050
3.90007540733207,2,1,1051
0.801259564868684,2,10,1052
0.681221573191653,2,10,1053
2.56725649042826,2,1,1054
2.94616328768938,2,5,1055
2.99007545879321,2,11,1056
0.467968850518749,2,7,1057
4.33420973636658,2,1,1058
0.971937525369799,2,2,1059
1.31521489901685,2,7,1060
5.20143277384058,2,5,1061
3.54457594027847,2,11,1062
4.20066544686974,2,9,1063
1.77625993368918,2,3,1064
2.90702201505975,2,11,1065
1.11489984995276,2,2,1066
1.44408942814004,2,1,1067
3.9993872695154,2,2,1068
2.41579037343495,2,8,1069
1.52067678159482,2,8,1070
1.94228749765323,2,4,1071
2.10376290110136,2,5,1072
0.118658264147289,2,1,1073
2.12900661338134,2,9,1074
0.420992478496728,2,7,1075
1.42658719045164,2,8,1076
2.93188823400696,2,5,1077
2.49792440212856,2,7,1078
5.64708257036449,2,2,1079
1.692097319426,2,4,1080
3.08934949178392,2,9,1081
2.22121803404126,2,2,1082
1.2653283680494,2,8,1083
2.10287892600181,2,2,1084
1.38455467849189,2,2,1085
2.09471238119902,2,5,1086
0.737797140464139,2,4,1087
3.81989349331694,2,5,1088
2.54190452066277,2,5,1089
3.5200407326737,2,5,1090
2.31272062203014,2,8,1091
0.461095102397344,2,9,1092
0.846939223703161,2,9,1093
1.39755753959178,2,1,1094
0.8846514164792,2,9,1095
3.52945407709562,2,1,1096
5.96500561722759,2,5,1097
2.06379643569673,2,11,1098
1.55760198954391,2,5,1099
0.521138082149189,2,5,1100
0.446450033964717,2,4,1101
1.70745760403278,2,8,1102
5.76036871078482,2,8,1103
0.634141723852756,2,10,1104
3.83659232805594,2,8,1105
5.32577358376152,2,8,1106
0.400350932590254,2,1,1107
1.5871572782786,2,3,1108
0.600103489110039,2,9,1109
2.58523071434371,2,1,1110
1.06150711257899,2,2,1111
8.24656497111133,2,10,1112
1.39436619694043,2,7,1113
1.14463235668377,2,1,1114
1.1831200353581,2,2,1115
0.761763789274823,2,1,1116
4.79580217425635,2,2,1117
1.3344841083134,2,5,1118
0.767637246613373,2,11,1119
0.282062628880196,2,10,1120
0.675635150251254,2,8,1121
2.73748983483806,2,10,1122
1.57735887088988,2,9,1123
0.217267135252281,2,9,1124
0.658438558537322,2,2,1125
0.663308039386556,2,2,1126
3.49349189601016,2,7,1127
0.718905559489476,2,8,1128
1.87035588812605,2,4,1129
1.60265278822227,2,10,1130
0.94647121492691,2,7,1131
1.44359899825592,2,5,1132
2.16549275940347,2,9,1133
3.85168383326846,2,9,1134
1.04266711130276,2,10,1135
2.00591335969862,2,1,1136
1.14914700758221,2,1,1137
1.44610094208505,2,5,1138
1.29406754464507,2,11,1139
0.939204312549075,2,9,1140
1.71932271739709,2,1,1141
3.65780885461279,2,8,1142
4.75975401164987,2,9,1143
0.763574093210105,2,1,1144
2.11366896780673,2,5,1145
1.04706140946579,2,1,1146
2.42270166663656,2,2,1147
1.01972063561958,2,1,1148
2.09950140524408,2,10,1149
3.28420856639015,2,8,1150
3.5976338398472,2,4,1151
1.03497650595583,2,2,1152
2.81397448988366,2,11,1153
0,2,2,1154
2.14427809904119,2,9,1155
1.32848467693566,2,2,1156
1.50036928262719,2,1,1157
1.74561804613881,2,2,1158
NaN,2,11,1159
1.62433317125724,2,4,1160
3.08093691890535,2,2,1161
NaN,2,5,1162
2.49392144513347,2,1,1163
2.82058064769424,2,7,1164
0.0818541604674415,2,2,1165
1.29844310571207,2,5,1166
0.431125448558603,2,5,1167
0.637044397162204,2,7,1168
1.39735220921569,2,5,1169
1.68784036622138,2,9,1170
4.16193372286069,2,1,1171
1.87139661076513,2,1,1172
2.60894497102186,2,5,1173
0.798960261948627,2,1,1174
4.1997027877756,2,1,1175
1.17879480648331,2,10,1176
0.733772617901889,2,1,1177
6.32277308227627,2,10,1178
2.15697135700209,2,7,1179
0.414089078537469,2,10,1180
2.5928803473131,2,1,1181
0.142728521642355,2,7,1182
1.81431125898234,2,4,1183
0.538326159062928,2,1,1184
NaN,2,5,1185
2.02926588599762,2,1,1186
0.90148973734982,2,1,1187
6.27261898883759,2,1,1188
1.09912511704054,2,8,1189
4.424252506274,2,1,1190
1.49152543556949,2,1,1191
0.8247665801001,2,11,1192
1.83141167727637,2,5,1193
1.10831852013957,2,8,1194
3.63996561727261,2,5,1195
1.93826129122375,2,10,1196
0.561618377090692,2,10,1197
1.76308945181578,2,5,1198
3.28808668785508,2,2,1199
0.468037812805789,2,1,1200
2.42453367086507,2,1,1201
0.678944523021265,2,1,1202
2.57137972438422,2,6,1203
3.85432740762755,2,11,1204
0.946807482220454,2,1,1205
4.7263233124613,2,7,1206
2.29136121870512,2,1,1207
0.293107447788803,2,1,1208
0.0779071645923055,2,1,1209
1.09158775559739,2,1,1210
NaN,2,1,1211
2.75288416233511,2,1,1212
1.63386783343479,2,3,1213
1.3318834351524,2,11,1214
1.58580192583497,2,1,1215
1.13340459679744,2,1,1216
1.63498651555392,2,9,1217
0.0771281344875122,2,10,1218
1.52662593887198,2,10,1219
0.550715715021099,2,10,1220
1.8981309841494,2,7,1221
1.3851516552381e-104,2,2,1222
NaN,2,1,1223
1.12396826488122,2,1,1224
0.485771258566663,2,1,1225
0.657172020216337,2,1,1226
0.694753443563277,2,11,1227
1.40188077476165,2,5,1228
3.13373133965279,2,5,1229
NaN,2,1,1230
0.614795351228495,2,10,1231
3.73402185448688e-18,2,1,1232
0,2,10,1233
0.0549525211261289,2,1,1234
0.21431617864501,2,1,1235
2.67527122492777,2,10,1236
2.35933909905096,2,1,1237
0.174493219411787,2,5,1238
3.94730764470468e-45,2,1,1239
0.494615128316464,2,1,1240
1.54299348896533,2,5,1241
0.593034993936018,2,1,1242
0,2,10,1243
1.37140231136633,2,9,1244
0.206371036698488,2,9,1245
0.0979550765383426,2,1,1246
0,2,1,1247
8.51080248763787e-216,2,1,1248
